city,state,state_full_name,lat,lng,id
Fisk,MO,Missouri,36.7826,-90.2077,1840008798
Mackenzie,MO,Missouri,38.5809,-90.3164,1840012822
Edmundson,MO,Missouri,38.7351,-90.3658,1840008580
La Russell,MO,Missouri,37.1402,-94.061,1840008772
Randolph,MO,Missouri,39.156,-94.4929,1840012676
Perry,MO,Missouri,39.43,-91.6665,1840009563
Chaffee,MO,Missouri,37.1812,-89.6615,1840007637
Eagle Rock,MO,Missouri,36.5498,-93.7416,1840025744
Warrensburg,MO,Missouri,38.7619,-93.7277,1840010721
Bagnell,MO,Missouri,38.2294,-92.6053,1840009814
Arkoe,MO,Missouri,40.2594,-94.8279,1840010418
Cole Camp,MO,Missouri,38.4595,-93.2025,1840007495
Matthews,MO,Missouri,36.7584,-89.5688,1840008802
Pine Lawn,MO,Missouri,38.6953,-90.2756,1840009768
Doniphan,MO,Missouri,36.6234,-90.8219,1840007658
Weatherby,MO,Missouri,39.9093,-94.2419,1840010541
Merwin,MO,Missouri,38.404,-94.5906,1840012917
Keytesville,MO,Missouri,39.4313,-92.9371,1840008447
Bland,MO,Missouri,38.3004,-91.6332,1840007472
Lucerne,MO,Missouri,40.4639,-93.2912,1840012134
Kidder,MO,Missouri,39.7822,-94.1023,1840008442
Piedmont,MO,Missouri,37.149,-90.697,1840009916
Mount Leonard,MO,Missouri,39.1254,-93.3945,1840009616
Silex,MO,Missouri,39.1252,-91.0577,1840012730
Burlington Junction,MO,Missouri,40.4466,-95.0667,1840007225
Willow Springs,MO,Missouri,36.9878,-91.962,1840010888
Rensselaer,MO,Missouri,39.6692,-91.5387,1840012577
Mehlville,MO,Missouri,38.5018,-90.3149,1840006120
Galt,MO,Missouri,40.1272,-93.388,1840008378
Mine La Motte,MO,Missouri,37.6145,-90.2943,1840025728
Bigelow,MO,Missouri,40.1098,-95.2894,1840012351
Eureka,MO,Missouri,38.5014,-90.6491,1840008582
Cave,MO,Missouri,39.0214,-91.0483,1840009683
Wooldridge,MO,Missouri,38.9066,-92.5215,1840012767
Gunn City,MO,Missouri,38.666,-94.1641,1840012841
Jerico Springs,MO,Missouri,37.6194,-94.0114,1840012980
St. Thomas,MO,Missouri,38.367,-92.216,1840010766
Kimberling City,MO,Missouri,36.6441,-93.4239,1840008795
Grandin,MO,Missouri,36.8308,-90.8221,1840008787
El Dorado Springs,MO,Missouri,37.8694,-94.0196,1840008710
Viburnum,MO,Missouri,37.7149,-91.1295,1840010855
Eagleville,MO,Missouri,40.4684,-93.9861,1840010419
University City,MO,Missouri,38.6657,-90.3315,1840010739
Old Appleton,MO,Missouri,37.5938,-89.7108,1840009891
Lake Winnebago,MO,Missouri,38.8234,-94.3612,1840008613
South Gorin,MO,Missouri,40.3596,-92.0246,1840035406
Huntleigh,MO,Missouri,38.6132,-90.409,1840007454
Saddlebrooke,MO,Missouri,36.8283,-93.1969,1840013041
Louisburg,MO,Missouri,37.7564,-93.141,1840012978
Bull Creek,MO,Missouri,36.7152,-93.2019,1840010900
Kirksville,MO,Missouri,40.1986,-92.5753,1840008372
Rives,MO,Missouri,36.0945,-90.0115,1840010902
Wheeling,MO,Missouri,39.7862,-93.386,1840010562
Webb City,MO,Missouri,37.1412,-94.4676,1840010878
Marston,MO,Missouri,36.5177,-89.6062,1840008801
Leslie,MO,Missouri,38.4179,-91.2312,1840012860
Thayer,MO,Missouri,36.5223,-91.5408,1840009937
Branson,MO,Missouri,36.651,-93.2634,1840007659
Carl Junction,MO,Missouri,37.1669,-94.5468,1840007627
St. Clement,MO,Missouri,39.2829,-91.2098,1840026644
Pleasant Valley,MO,Missouri,39.2172,-94.481,1840009606
Lake Tekakwitha,MO,Missouri,38.4418,-90.7147,1840042209
Chain-O-Lakes,MO,Missouri,36.5341,-93.7244,1840010899
Winigan,MO,Missouri,40.0468,-92.9017,1840025553
Clearmont,MO,Missouri,40.508,-95.0326,1840007226
Malden,MO,Missouri,36.585,-89.9808,1840009948
Forsyth,MO,Missouri,36.686,-93.1016,1840008806
Bridgeton,MO,Missouri,38.7672,-90.4277,1840006129
Steele,MO,Missouri,36.0904,-89.846,1840009950
High Hill,MO,Missouri,38.8754,-91.3776,1840007407
Slater,MO,Missouri,39.2227,-93.0649,1840009613
Grayridge,MO,Missouri,36.8247,-89.7819,1840025739
Bertrand,MO,Missouri,36.9082,-89.45,1840007649
Tarrants,MO,Missouri,39.3577,-91.1837,1840012604
Gilman City,MO,Missouri,40.1311,-93.8739,1840032056
Naylor,MO,Missouri,36.5745,-90.6056,1840008805
Bolivar,MO,Missouri,37.6057,-93.4175,1840007578
Luray,MO,Missouri,40.4523,-91.8841,1840012115
Kinloch,MO,Missouri,38.7384,-90.3249,1840008597
Arcadia,MO,Missouri,37.5864,-90.6293,1840007584
Ozark,MO,Missouri,37.0361,-93.2154,1840009926
Deepwater,MO,Missouri,38.2592,-93.7746,1840007494
Ozora,MO,Missouri,37.8667,-90.0518,1840025693
Conception,MO,Missouri,40.2411,-94.6805,1840025544
Wyatt,MO,Missouri,36.9364,-89.1918,1840010885
Sycamore Hills,MO,Missouri,38.7013,-90.3489,1840012826
Harviell,MO,Missouri,36.6618,-90.4748,1840025746
High Ridge,MO,Missouri,38.4609,-90.534,1840006233
Greendale,MO,Missouri,38.6936,-90.3127,1840008590
Pierpont,MO,Missouri,38.8633,-92.3132,1840012725
Stover,MO,Missouri,38.4418,-92.9901,1840009649
Albany,MO,Missouri,40.2479,-94.3335,1840007240
Oak Grove Village,MO,Missouri,38.2279,-91.1493,1840012862
Gravois Mills,MO,Missouri,38.3049,-92.8244,1840010775
Calverton Park,MO,Missouri,38.7655,-90.3105,1840010749
East Lynne,MO,Missouri,38.6681,-94.2307,1840008609
Monticello,MO,Missouri,40.119,-91.7132,1840012352
Kingdom City,MO,Missouri,38.9473,-91.9389,1840012764
Bellerive Acres,MO,Missouri,38.7124,-90.3121,1840073803
Cliff Village,MO,Missouri,37.0251,-94.5172,1840010892
Schell City,MO,Missouri,38.0192,-94.1167,1840009859
Rushville,MO,Missouri,39.5875,-95.0235,1840010600
Truesdale,MO,Missouri,38.8124,-91.122,1840010713
Strasburg,MO,Missouri,38.7598,-94.1648,1840009784
McFall,MO,Missouri,40.1116,-94.2223,1840008362
Sparta,MO,Missouri,37.002,-93.0846,1840009925
Norborne,MO,Missouri,39.3024,-93.6759,1840008462
Humansville,MO,Missouri,37.795,-93.5765,1840007579
Lewis and Clark Village,MO,Missouri,39.5375,-95.0506,1840009551
Rothville,MO,Missouri,39.6539,-93.0636,1840012576
Fremont,MO,Missouri,36.9522,-91.1623,1840025740
Emma,MO,Missouri,38.9751,-93.495,1840008508
Lathrop,MO,Missouri,39.5515,-94.3286,1840008445
Jacksonville,MO,Missouri,39.5877,-92.4729,1840012600
Granby,MO,Missouri,36.9179,-94.2607,1840008792
Saginaw,MO,Missouri,37.026,-94.4724,1840013047
St. Louis,MO,Missouri,38.6358,-90.2451,1840001651
Marble Hill,MO,Missouri,37.3032,-89.9807,1840008738
Cross Timbers,MO,Missouri,38.0242,-93.2294,1840007553
Festus,MO,Missouri,38.2198,-90.4095,1840008652
Pasadena Park,MO,Missouri,38.711,-90.2974,1840012824
Pinhook,MO,Missouri,36.7381,-89.2695,1840013042
Fremont Hills,MO,Missouri,37.0646,-93.253,1840008788
Senath,MO,Missouri,36.134,-90.1614,1840009949
Rock Hill,MO,Missouri,38.609,-90.3673,1840009770
Grant City,MO,Missouri,40.4858,-94.4135,1840010424
Benton City,MO,Missouri,39.1346,-91.7649,1840012698
Novelty,MO,Missouri,40.0124,-92.2072,1840012313
Newark,MO,Missouri,39.9946,-91.9734,1840012312
Brookfield,MO,Missouri,39.7853,-93.0772,1840005551
Lamar Heights,MO,Missouri,37.4937,-94.2955,1840008728
Foley,MO,Missouri,39.0458,-90.7414,1840008541
Allendale,MO,Missouri,40.4853,-94.2887,1840010426
Crystal Lake Park,MO,Missouri,38.6212,-90.4319,1840007444
Ste. Genevieve,MO,Missouri,37.9747,-90.0481,1840009854
St. Martins,MO,Missouri,38.5943,-92.3312,1840009633
Osage Beach,MO,Missouri,38.1353,-92.6479,1840009754
Rogersville,MO,Missouri,37.1141,-93.0715,1840009897
Thomasville,MO,Missouri,36.7912,-91.5342,1840025747
Pierce City,MO,Missouri,36.9465,-94.0032,1840009920
Hallsville,MO,Missouri,39.1196,-92.2268,1840007394
Clinton,MO,Missouri,38.3716,-93.7679,1840007492
Greenfield,MO,Missouri,37.4162,-93.8432,1840008740
Rolla,MO,Missouri,37.9458,-91.7608,1840009849
Smithton,MO,Missouri,38.6812,-93.093,1840009723
Arbyrd,MO,Missouri,36.0535,-90.2399,1840007665
Jameson,MO,Missouri,40.0059,-93.9876,1840010525
Leisure Lake,MO,Missouri,40.11,-93.7236,1840042745
Zalma,MO,Missouri,37.1422,-90.0825,1840013010
Vienna,MO,Missouri,38.1875,-91.9501,1840010816
La Grange,MO,Missouri,40.047,-91.5023,1840008385
Parkville,MO,Missouri,39.2004,-94.7222,1840009590
Tindall,MO,Missouri,40.1609,-93.6096,1840010492
Linn,MO,Missouri,38.4788,-91.845,1840009646
Delta,MO,Missouri,37.1974,-89.7392,1840007599
Fordland,MO,Missouri,37.1556,-92.9416,1840008741
Lewistown,MO,Missouri,40.0848,-91.8137,1840009458
Crane,MO,Missouri,36.9028,-93.5716,1840007651
Owensville,MO,Missouri,38.349,-91.4974,1840009641
Charmwood,MO,Missouri,38.2811,-91.0967,1840032259
Purcell,MO,Missouri,37.2433,-94.4394,1840009911
Park Hills,MO,Missouri,37.8211,-90.505,1840009857
Armstrong,MO,Missouri,39.2692,-92.7042,1840007378
Overland,MO,Missouri,38.6967,-90.3689,1840009744
Tuscumbia,MO,Missouri,38.237,-92.46,1840010809
Country Life Acres,MO,Missouri,38.6225,-90.4551,1840012819
Graham,MO,Missouri,40.2013,-95.0404,1840010416
Fairdealing,MO,Missouri,36.6615,-90.6084,1840025748
Gainesville,MO,Missouri,36.6063,-92.4244,1840008807
Redings Mill,MO,Missouri,37.0196,-94.517,1840013046
Northmoor,MO,Missouri,39.1845,-94.6054,1840008484
Villa Ridge,MO,Missouri,38.468,-90.885,1840007474
Hayward,MO,Missouri,36.3959,-89.6669,1840025773
Emerald Beach,MO,Missouri,36.5754,-93.6711,1840013055
North Kansas City,MO,Missouri,39.1396,-94.5643,1840008498
Gower,MO,Missouri,39.6129,-94.5947,1840008444
Miramiguoa Park,MO,Missouri,38.2389,-91.0688,1840012861
Claycomo,MO,Missouri,39.1986,-94.4788,1840010656
Downing,MO,Missouri,40.4873,-92.3689,1840007224
Walker,MO,Missouri,37.8989,-94.2306,1840010842
Buffalo,MO,Missouri,37.6444,-93.0969,1840007571
Ferrelview,MO,Missouri,39.3143,-94.6654,1840012630
Miner,MO,Missouri,36.8973,-89.5353,1840008782
Gray Summit,MO,Missouri,38.4951,-90.8173,1840006160
Westwood,MO,Missouri,38.6434,-90.4333,1840012830
Mercer,MO,Missouri,40.5107,-93.5298,1840009416
Valley Park,MO,Missouri,38.5513,-90.4924,1840010740
Ironton,MO,Missouri,37.5984,-90.6379,1840008716
Vinita Terrace,MO,Missouri,38.6856,-90.3293,1840012829
Greentop,MO,Missouri,40.3508,-92.5657,1840008345
Marthasville,MO,Missouri,38.6309,-91.0572,1840008566
Lake Waukomis,MO,Missouri,39.2309,-94.6386,1840008485
Climax Springs,MO,Missouri,38.1004,-93.0528,1840012919
Cowgill,MO,Missouri,39.5603,-93.9257,1840007319
Oak Grove,MO,Missouri,39.0073,-94.1278,1840008533
Roscoe,MO,Missouri,37.9774,-93.8138,1840012943
Bernie,MO,Missouri,36.6717,-89.9707,1840007641
Edina,MO,Missouri,40.168,-92.1732,1840008374
Brownington,MO,Missouri,38.2453,-93.7227,1840009798
Sarcoxie,MO,Missouri,37.068,-94.1229,1840009912
Winston,MO,Missouri,39.8699,-94.1416,1840012412
Orrick,MO,Missouri,39.2133,-94.1254,1840009599
Iatan,MO,Missouri,39.4773,-94.9839,1840012628
Carthage,MO,Missouri,37.1503,-94.3225,1840007629
Richmond,MO,Missouri,39.2755,-93.9731,1840009600
Collins,MO,Missouri,37.8906,-93.6215,1840012942
River Bend,MO,Missouri,39.1841,-94.3941,1840012726
Kahoka,MO,Missouri,40.4236,-91.7187,1840008343
Baring,MO,Missouri,40.2448,-92.2057,1840007253
Avilla,MO,Missouri,37.1938,-94.1298,1840009913
Lockwood,MO,Missouri,37.3867,-93.9579,1840009895
Bakersfield,MO,Missouri,36.5238,-92.1442,1840013060
Fulton,MO,Missouri,38.8551,-91.951,1840008560
Ashland,MO,Missouri,38.7929,-92.2478,1840007393
Branson West,MO,Missouri,36.703,-93.3778,1840007652
De Soto,MO,Missouri,38.141,-90.5609,1840007509
Clark,MO,Missouri,39.2763,-92.3475,1840007338
Maysville,MO,Missouri,39.8859,-94.3634,1840008405
Reeds,MO,Missouri,37.1164,-94.1683,1840010875
Old Monroe,MO,Missouri,38.9382,-90.7469,1840009682
Knox City,MO,Missouri,40.1443,-92.0102,1840008375
Butler,MO,Missouri,38.2598,-94.3393,1840007510
Clever,MO,Missouri,37.0326,-93.474,1840007644
Morehouse,MO,Missouri,36.8463,-89.6909,1840008804
Fayette,MO,Missouri,39.147,-92.6857,1840008517
Pocahontas,MO,Missouri,37.5014,-89.6398,1840010859
Olivette,MO,Missouri,38.6725,-90.3784,1840009743
Defiance,MO,Missouri,38.6327,-90.7846,1840024597
Renick,MO,Missouri,39.3419,-92.4109,1840012601
Crocker,MO,Missouri,37.948,-92.2676,1840007556
Macks Creek,MO,Missouri,37.9667,-92.9665,1840009752
Fortescue,MO,Missouri,40.0519,-95.3176,1840010494
Laddonia,MO,Missouri,39.2434,-91.6424,1840008516
Ravenwood,MO,Missouri,40.3523,-94.6721,1840010415
Wright City,MO,Missouri,38.8341,-91.0399,1840010715
Mount Vernon,MO,Missouri,37.105,-93.8191,1840008780
Pomona,MO,Missouri,36.8671,-91.9134,1840025742
Plato,MO,Missouri,37.5029,-92.22,1840012999
Billings,MO,Missouri,37.0626,-93.5539,1840007645
Rutledge,MO,Missouri,40.314,-92.0876,1840010404
Marquand,MO,Missouri,37.4287,-90.167,1840008731
Laurie,MO,Missouri,38.208,-92.8253,1840012865
Holcomb,MO,Missouri,36.4022,-90.0249,1840007666
Worthington,MO,Missouri,40.4091,-92.6892,1840012135
Stewartsville,MO,Missouri,39.7551,-94.4987,1840009489
Oakview,MO,Missouri,39.2086,-94.5704,1840012678
Freeman,MO,Missouri,38.6215,-94.5057,1840008610
Harrisburg,MO,Missouri,39.1396,-92.458,1840010686
North Lilbourn,MO,Missouri,36.6018,-89.6221,1840013056
Loma Linda,MO,Missouri,36.9858,-94.5922,1840009929
Hardin,MO,Missouri,39.2677,-93.8314,1840007361
Sunrise Beach,MO,Missouri,38.1674,-92.7794,1840012920
La Due,MO,Missouri,38.3125,-93.8777,1840012893
Cainsville,MO,Missouri,40.4398,-93.7747,1840007229
Riverview Estates,MO,Missouri,38.7489,-94.5246,1840022489
Chesapeake,MO,Missouri,37.1161,-93.6791,1840025738
Excelsior Springs,MO,Missouri,39.339,-94.24,1840008495
Cape Girardeau,MO,Missouri,37.3108,-89.5596,1840007598
Metz,MO,Missouri,37.9965,-94.443,1840009860
Trimble,MO,Missouri,39.4764,-94.5614,1840010607
Meta,MO,Missouri,38.3121,-92.166,1840008623
South Greenfield,MO,Missouri,37.3752,-93.8437,1840013014
Hayti Heights,MO,Missouri,36.2311,-89.7682,1840007671
Clifton Hill,MO,Missouri,39.4387,-92.6643,1840007339
Jamestown,MO,Missouri,38.7667,-92.4802,1840010723
Rea,MO,Missouri,40.0616,-94.7646,1840009475
Moundville,MO,Missouri,37.7646,-94.451,1840009861
Oxly,MO,Missouri,36.6025,-90.679,1840025749
Lanagan,MO,Missouri,36.6061,-94.4517,1840009947
Vandalia,MO,Missouri,39.308,-91.4892,1840010671
Morrisville,MO,Missouri,37.4766,-93.4293,1840009875
Florida,MO,Missouri,39.4929,-91.7907,1840012582
Lake Annette,MO,Missouri,38.6544,-94.5081,1840008612
Adrian,MO,Missouri,38.396,-94.3498,1840007511
Airport Drive,MO,Missouri,37.1406,-94.5162,1840010879
Ionia,MO,Missouri,38.5037,-93.3236,1840010794
Cool Valley,MO,Missouri,38.7251,-90.3058,1840007440
Sikeston,MO,Missouri,36.8875,-89.587,1840009921
Eminence,MO,Missouri,37.1509,-91.3587,1840008758
Lock Springs,MO,Missouri,39.8489,-93.7763,1840012411
Hale,MO,Missouri,39.6051,-93.3433,1840007336
Perryville,MO,Missouri,37.7263,-89.8759,1840009871
Seymour,MO,Missouri,37.1485,-92.7694,1840009896
Pagedale,MO,Missouri,38.6801,-90.3082,1840009745
Ashburn,MO,Missouri,39.5458,-91.172,1840010625
Hartville,MO,Missouri,37.2502,-92.512,1840007603
Moberly,MO,Missouri,39.419,-92.4365,1840008463
Holland,MO,Missouri,36.0571,-89.8705,1840010903
Harrisonville,MO,Missouri,38.653,-94.3467,1840007464
Purdin,MO,Missouri,39.9509,-93.1664,1840009488
Tightwad,MO,Missouri,38.3096,-93.5466,1840012894
Sundown,MO,Missouri,36.566,-92.6381,1840025752
Three Creeks,MO,Missouri,38.5758,-90.9971,1840037780
Weingarten,MO,Missouri,37.8894,-90.2172,1840025694
Agency,MO,Missouri,39.6698,-94.7587,1840010601
Carterville,MO,Missouri,37.1466,-94.4388,1840007628
Cosby,MO,Missouri,39.8638,-94.6798,1840012413
Alton,MO,Missouri,36.6901,-91.3947,1840007655
Pleasant Hill,MO,Missouri,38.8061,-94.2654,1840009786
Sweet Springs,MO,Missouri,38.9649,-93.4152,1840009614
Caruthersville,MO,Missouri,36.1814,-89.6664,1840007669
Loch Lloyd,MO,Missouri,38.831,-94.5978,1840032257
Gordonville,MO,Missouri,37.3111,-89.6738,1840012997
Golden City,MO,Missouri,37.3931,-94.0943,1840008725
St. Peters,MO,Missouri,38.7825,-90.6061,1840009721
Bourbon,MO,Missouri,38.1505,-91.2494,1840007532
Pascola,MO,Missouri,36.2673,-89.8258,1840013066
Marshfield,MO,Missouri,37.3414,-92.9116,1840008742
Cuba,MO,Missouri,38.0671,-91.4057,1840007531
Velda Village Hills,MO,Missouri,38.6922,-90.2877,1840012828
Wardsville,MO,Missouri,38.49,-92.1791,1840012859
Champ,MO,Missouri,38.7448,-90.4537,1840010750
Farley,MO,Missouri,39.2888,-94.8284,1840012629
Richards,MO,Missouri,37.9105,-94.557,1840010841
Neelyville,MO,Missouri,36.5562,-90.5139,1840008799
Castle Point,MO,Missouri,38.7568,-90.2485,1840006125
Rock Port,MO,Missouri,40.4109,-95.5332,1840009414
Arbela,MO,Missouri,40.4631,-92.0156,1840010405
Glendale,MO,Missouri,38.5935,-90.3826,1840008588
Lohman,MO,Missouri,38.543,-92.3646,1840009795
St. Cloud,MO,Missouri,38.1732,-91.2127,1840012950
Green City,MO,Missouri,40.2639,-92.9563,1840008359
Parnell,MO,Missouri,40.4384,-94.6223,1840009418
Raymore,MO,Missouri,38.8029,-94.4583,1840009787
Oronogo,MO,Missouri,37.1917,-94.4639,1840009910
Innsbrook,MO,Missouri,38.7631,-91.0552,1840012806
Taneyville,MO,Missouri,36.7377,-93.0355,1840013059
Calhoun,MO,Missouri,38.4683,-93.6251,1840007491
Ravanna,MO,Missouri,40.456,-93.462,1840025543
Lilbourn,MO,Missouri,36.5908,-89.613,1840009939
Frankford,MO,Missouri,39.4934,-91.3209,1840008464
Horine,MO,Missouri,38.2673,-90.432,1840006234
Moline Acres,MO,Missouri,38.7456,-90.243,1840008595
Brentwood,MO,Missouri,38.6194,-90.3476,1840006128
Ellsinore,MO,Missouri,36.9327,-90.7478,1840008786
Velda City,MO,Missouri,38.6941,-90.2934,1840032251
Frankclay,MO,Missouri,37.863,-90.6144,1840025696
La Belle,MO,Missouri,40.1166,-91.9146,1840008384
Big Lake,MO,Missouri,40.0735,-95.3518,1840012350
Gentry,MO,Missouri,40.3326,-94.4233,1840012244
Unity Village,MO,Missouri,38.9525,-94.3996,1840012728
Williamsville,MO,Missouri,36.9737,-90.5479,1840010882
Oakland,MO,Missouri,38.5769,-90.3849,1840008594
Clyde,MO,Missouri,40.2662,-94.6696,1840012137
Eolia,MO,Missouri,39.2389,-91.0121,1840012602
Frontenac,MO,Missouri,38.63,-90.4189,1840008587
Canalou,MO,Missouri,36.754,-89.6865,1840007656
Harwood,MO,Missouri,37.9567,-94.1539,1840012959
Louisiana,MO,Missouri,39.4413,-91.0626,1840009676
Huntsville,MO,Missouri,39.4364,-92.544,1840007341
St. Clair,MO,Missouri,38.3479,-90.9934,1840009645
Charlack,MO,Missouri,38.7029,-90.3426,1840007445
Mineral Point,MO,Missouri,37.9455,-90.7247,1840009847
Atlanta,MO,Missouri,39.8987,-92.4801,1840007271
Laclede,MO,Missouri,39.7879,-93.1697,1840008404
Napoleon,MO,Missouri,39.1293,-94.0857,1840008525
Bowling Green,MO,Missouri,39.3447,-91.2031,1840007344
Garden City,MO,Missouri,38.5629,-94.1959,1840008611
Archie,MO,Missouri,38.4826,-94.3502,1840007462
Foristell,MO,Missouri,38.8158,-90.9622,1840008569
Lakeside,MO,Missouri,38.2041,-92.6223,1840008661
Ava,MO,Missouri,36.9546,-92.6661,1840007647
Diggins,MO,Missouri,37.174,-92.8503,1840013015
Vanduser,MO,Missouri,36.9909,-89.6865,1840013038
Excello,MO,Missouri,39.6335,-92.4743,1840025578
Affton,MO,Missouri,38.5499,-90.3263,1840006124
Pontiac,MO,Missouri,36.5165,-92.6037,1840025751
Utica,MO,Missouri,39.7456,-93.6286,1840012460
Gibbs,MO,Missouri,40.099,-92.4166,1840012304
Columbia,MO,Missouri,38.9477,-92.3255,1840007391
Ferguson,MO,Missouri,38.749,-90.2949,1840008584
Urich,MO,Missouri,38.4605,-93.9991,1840010790
Lupus,MO,Missouri,38.846,-92.454,1840009727
Ashley,MO,Missouri,39.2537,-91.2239,1840025602
Center,MO,Missouri,39.5096,-91.5291,1840007323
Ridgeway,MO,Missouri,40.3781,-93.9379,1840009420
Hamilton,MO,Missouri,39.7426,-94.002,1840007320
Savannah,MO,Missouri,39.939,-94.8279,1840009477
Cedar Hill Lakes,MO,Missouri,38.3299,-90.6582,1840010806
Bloomfield,MO,Missouri,36.8878,-89.9309,1840007642
Paynesville,MO,Missouri,39.2626,-90.9004,1840012603
Grandview,MO,Missouri,38.8802,-94.5227,1840008532
St. Joseph,MO,Missouri,39.7598,-94.821,1840009549
Higbee,MO,Missouri,39.3059,-92.5128,1840007340
Winchester,MO,Missouri,38.5897,-90.5261,1840010747
Buckner,MO,Missouri,39.1336,-94.1929,1840007395
Leawood,MO,Missouri,37.0334,-94.4947,1840013044
Riverside,MO,Missouri,39.1703,-94.6305,1840009593
Chilhowee,MO,Missouri,38.5889,-93.8557,1840009725
Versailles,MO,Missouri,38.4333,-92.8453,1840010776
Lincoln,MO,Missouri,38.394,-93.3313,1840009800
Iberia,MO,Missouri,38.0886,-92.2962,1840007515
Miami,MO,Missouri,39.3224,-93.2258,1840008510
Lawson,MO,Missouri,39.436,-94.2152,1840008487
Rush Hill,MO,Missouri,39.2104,-91.7246,1840012699
Gilliam,MO,Missouri,39.2327,-93.0041,1840010662
Amoret,MO,Missouri,38.2549,-94.5873,1840007512
Knob Noster,MO,Missouri,38.7675,-93.5616,1840008577
St. Mary,MO,Missouri,37.8737,-89.9497,1840009853
Cleveland,MO,Missouri,38.6788,-94.598,1840007460
Sappington,MO,Missouri,38.526,-90.373,1840006122
Pasadena Hills,MO,Missouri,38.7083,-90.2922,1840009746
Southwest City,MO,Missouri,36.5205,-94.6103,1840032254
Kingsville,MO,Missouri,38.7437,-94.0697,1840008576
Newburg,MO,Missouri,37.916,-91.9004,1840008680
Steelville,MO,Missouri,37.9696,-91.3546,1840009845
Mill Spring,MO,Missouri,37.065,-90.6778,1840013028
Kirkwood,MO,Missouri,38.5789,-90.4203,1840008598
Conway,MO,Missouri,37.5057,-92.8312,1840007573
Washington,MO,Missouri,38.5514,-91.0151,1840010770
Chula,MO,Missouri,39.9219,-93.4774,1840007303
Camden,MO,Missouri,39.2001,-94.0195,1840007359
New Madrid,MO,Missouri,36.5879,-89.5505,1840008803
Howardville,MO,Missouri,36.5684,-89.5972,1840007657
Blue Springs,MO,Missouri,39.0123,-94.2722,1840007396
Waco,MO,Missouri,37.247,-94.6003,1840010877
Bragg City,MO,Missouri,36.2681,-89.9113,1840009951
Imperial,MO,Missouri,38.3672,-90.3706,1840006235
Carytown,MO,Missouri,37.2616,-94.3344,1840007630
Laredo,MO,Missouri,40.0261,-93.448,1840008379
Barnett,MO,Missouri,38.3773,-92.6744,1840007480
Tina,MO,Missouri,39.5379,-93.4413,1840012599
De Kalb,MO,Missouri,39.5883,-94.9236,1840009550
Amity,MO,Missouri,39.8683,-94.4354,1840010539
Newtown,MO,Missouri,40.3762,-93.3335,1840009435
Memphis,MO,Missouri,40.4613,-92.1704,1840008344
Glenaire,MO,Missouri,39.2198,-94.4515,1840008497
Neosho,MO,Missouri,36.844,-94.3755,1840008793
Fenton,MO,Missouri,38.5279,-90.4489,1840008583
Baker,MO,Missouri,36.7735,-89.7617,1840013039
Gasconade,MO,Missouri,38.6703,-91.56,1840008619
Kingston,MO,Missouri,39.6425,-94.0384,1840008443
Waynesville,MO,Missouri,37.8207,-92.22,1840010846
Weston,MO,Missouri,39.403,-94.886,1840010643
Palmyra,MO,Missouri,39.7985,-91.5272,1840009525
Town and Country,MO,Missouri,38.6317,-90.4789,1840010738
